data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8643644,218,ECU1532,1532,"09 November 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,"South America",Ecuador,Imbabura,Ibarra,,"San Miguel de Ibarra",0.3517,-78.1223,1,"El Comercio (Ecuador)",National,"On 9 November 2021, in San Miguel de Ibarra (Imbabura), around 20 bicycle riders staged a demonstration in Pedro Moncayo park to demand authorities to keep the cycling routes that were implemented during the coronavirus pandemic, with the objective to promote alternative ways of travel and as a social distancing measure. [size=around 20]",0,1637003176,ECU
8643730,218,ECU1531,1531,"08 November 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,Expreso,National,"On 8 November 2021, in Guayaquil (Guayas), users of the bus line to Duran staged a demonstration in Pedro Menendez Gilbert avenue in the north of the city to complain about the changes made to the route. They claimed that they have to pay more tolls with the changes and demanded the route to be reinstated as it was originally. [size=no report]",0,1637003176,ECU
8821885,218,ECU1530,1530,"06 November 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,"South America",Ecuador,Tungurahua,Ambato,,Ambato,-1.2491,-78.6168,1,"El Heraldo (Ecuador)",Subnational,"On 6 November 2021, in Ambato (Tungurahua), residents of La Peninsula urban parish staged a demonstration to reject the possibility of the parish being marked as a red-light district. They claimed that this would affect the security and peace of the sector. [size=no report]",0,1644271369,ECU
8627684,218,ECU1529,1529,"04 November 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","Labour Group (Ecuador)",6,,,0,60,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 4 November 2021, in Quito (Pichincha), unionized merchants of the Organized Autonomous Workers Union (ASOTRAB) staged a demonstration outside the local government in Grande square to complain about the series of public space control operations by the Municipal Control Agency, local and national police. They claimed that they have suffered violent acts from the police, as well as being taken their merchandise. [size=no report]",0,1636396523,ECU
8612745,218,ECU1520,1520,"28 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 28 October 2021, in Quito, Pichincha, residents of Tambollacta neighborhood in the south of the city marched through their sector as a demonstration to complain about the increasing criminal activity, and demanded more police control. [size=no report]",0,1635799611,ECU
8821835,218,ECU1523,1523,"28 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","Labour Group (Ecuador)",6,,,0,60,"South America",Ecuador,Manabi,Portoviejo,,Portoviejo,-1.0546,-80.4545,1,"El Diario (Ecuador)",Subnational,"On 28 October 2021, in Portoviejo, Manabi, fish and shellfish merchants staged a demonstration outside the local government offices demanding the removal of the company which they are forced to buy products from by Portocomercio. [size=no report]",0,1644271369,ECU
8612705,218,ECU1510,1510,"27 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Cotopaxi,Latacunga,,Latacunga,-0.9352,-78.6155,1,"Diario Regional Los Andes",National,"On 27 October 2021, in Latacunga, Cotopaxi, indigenous residents blocked the Latacunga-Salcedo highway in Illuchi sector, and Pujili-La Mana highway in Curva de Maca sector as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=no report]",0,1635799611,ECU
8612715,218,ECU1493,1493,"27 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Azuay,Cuenca,,Cuenca,-2.9006,-79.0045,1,"El Comercio (Ecuador)",National,"On 27 October 2021, in Cuenca, Azuay, indigenous residents blocked the Cuenca-Molleturo-Naranjal, Cuenca-Giron-Pasaje and Cumbre-La Jarata-Ona highways as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=no report]",0,1635799611,ECU
8612718,218,ECU1494,1494,"27 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Azuay,Nabon,,Nabon,-3.3386,-79.0658,1,"El Comercio (Ecuador)",National,"On 27 October 2021, in Nabon, Azuay, for the second consecutive day, indigenous residents blocked the E-35 highway at the entrance of the city as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=no report]",0,1635799611,ECU
8612719,218,ECU1495,1495,"27 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Bolivar,Guaranda,,Cachisagua,-1.6151,-78.9394,1,"El Comercio (Ecuador)",National,"On 27 October 2021, in Cachisagua, Bolivar, indigenous residents blocked the Riobamba-Guaranda highway as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=no report]",0,1635799611,ECU
8612720,218,ECU1496,1496,"27 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Bolivar,Guaranda,,Guaranda,-1.5923,-79.0016,1,"El Comercio (Ecuador)",National,"On 27 October 2021, in Guaranda, Bolivar, indigenous residents blocked the Guaranda-Riobamba, Pan American, Gallorumi and Echeandia highways as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=no report]",0,1635799611,ECU
8612721,218,ECU1497,1497,"27 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Chimborazo,Alausi,,Alausi,-2.2051,-78.8453,1,"El Comercio (Ecuador)",National,"On 27 October 2021, in Alausi, Chimborazo, indigenous residents blocked the Riobamba-Alausi-Chunchi-Cuenca highway as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=no report]",0,1635799611,ECU
8612722,218,ECU1498,1498,"27 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Chimborazo,Colta,,Colta,-1.7352,-78.7624,1,"El Comercio (Ecuador)",National,"On 27 October 2021, in Colta, Chimborazo, indigenous residents blocked the Riobamba-Guayaquil highway as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=no report]",0,1635799611,ECU
8612723,218,ECU1499,1499,"27 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Chimborazo,Guamote,,Guamote,-1.9373,-78.7111,1,"El Comercio (Ecuador)",National,"On 27 October 2021, in Guamote, Chimborazo, indigenous residents blocked the Riobamba-Alausi-Chunchi-Cuenca highway as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=no report]",0,1635799611,ECU
8612727,218,ECU1500,1500,"27 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Cotopaxi,Pujili,,Pujili,-0.9559,-78.6952,2,"El Comercio (Ecuador)",National,"On 27 October 2021, near Pujili municipality (Cotopaxi), indigenous residents blocked the Pujili-La Mana highway as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=no report]",0,1635799611,ECU
8612728,218,ECU1505,1505,"27 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Tungurahua,Ambato,,Ambato,-1.2491,-78.6168,2,"El Comercio (Ecuador)",National,"On 27 October 2021, around Ambato municipality (Tungurahua), indigenous residents blocked the Ambato-Guaranda highway as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=no report]",0,1635799611,ECU
8612736,218,ECU1501,1501,"27 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Imbabura,Otavalo,,Otavalo,0.2346,-78.2625,1,"El Comercio (Ecuador)",National,"On 27 October 2021, in Otavalo, Imbabura, for the second consecutive day, indigenous residents blocked the Otavalo-Selva Alegre as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=no report]",0,1635799611,ECU
8612738,218,ECU1504,1504,"27 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Pichincha,Ruminahui,,Sangolqui,-0.3341,-78.4522,1,"El Comercio (Ecuador)",National,"On 27 October 2021, in Sangolqui, Pichincha, indigenous residents blocked the Intervalles highway in Cununyacu sector as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=no report]",0,1635799611,ECU
8612744,218,ECU1502,1502,"27 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Pastaza,Pastaza,,Puyo,-1.4837,-78.0026,2,"El Comercio (Ecuador)",National,"On 27 October 2021, around Puyo municipality (Pastaza), indigenous residents blocked the Puyo-Macas highway as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=no report]",0,1635799611,ECU
8612746,218,ECU1507,1507,"27 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Tungurahua,"San Pedro de Pelileo",,Pelileo,-1.3302,-78.5454,2,"El Comercio (Ecuador)",National,"On 27 October 2021, around Pelileo municipality (Tungurahua), indigenous residents blocked the Ambato-Pelileo highway as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=no report]",0,1635799611,ECU
8612747,218,ECU1503,1503,"27 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 27 October 2021, in Quito, Pichincha, for the second consecutive day, indigenous residents blocked the North Pan American highway, the Guayllabamba-Cusubamba and Guayallabamba-Tabacundo-Cajas highways in Oyacoto sector as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=no report]",0,1635799611,ECU
8612749,218,ECU1506,1506,"27 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Tungurahua,"San Pedro de Pelileo",,Cotalo,-1.4308,-78.5124,1,"El Comercio (Ecuador)",National,"On 27 October 2021, in Cotalo, Tungurahua, indigenous residents blocked the Riobamba-Penipe-Banos highway as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=no report]",0,1635799611,ECU
8612716,218,ECU1481,1481,"26 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Azuay,Cuenca,,Cuenca,-2.9006,-79.0045,2,"El Comercio (Ecuador)",National,"On 26 October 2021, in Cuenca-Loja highway (coded to Cuenca, Azuay), indigenous residents blocked the highway as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=no report]",0,1635799611,ECU
8612717,218,ECU1482,1482,"26 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Azuay,Nabon,,Nabon,-3.3386,-79.0658,1,"El Comercio (Ecuador)",National,"On 26 October 2021, in Nabon, Azuay, indigenous members of the Azuay Indigenous Communities Union (UCIA) blocked the Cuenca-Loja highway in the entrance of La Ramada highway as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=no report]",0,1635799611,ECU
8612724,218,ECU1485,1485,"26 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Imbabura,Otavalo,,Peguche,0.2505,-78.2456,1,"El Comercio (Ecuador)",National,"On 26 October 2021, in Peguche, Imbabura, indigenous residents blocked the Pan American highway as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=no report]",0,1635799611,ECU
8612725,218,ECU1486,1486,"26 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Imbabura,Otavalo,,Pinsaqui,0.2869,-78.2383,1,"El Comercio (Ecuador)",National,"On 26 October 2021, in Pinsaqui, Imbabura, indigenous residents blocked the Pan American highway as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=no report]",0,1635799611,ECU
8612729,218,ECU1483,1483,"26 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Cotopaxi,Pujili,,Zumbahua,-0.9621,-78.8975,2,"El Comercio (Ecuador)",National,"On 26 October 2021, in Zumbahua municipality, Cotopaxi, around 50 indigenous members of the Zumbahua Indigenous and Farmers Organization (UNOCIZ) blocked the Pujili-La Mana highway as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=around 50]",0,1635799611,ECU
8612730,218,ECU1487,1487,"26 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,"Morona Santiago",Morona,,Macas,-2.305,-78.1178,2,"El Comercio (Ecuador)",National,"On 26 October 2021, in Macas-Puyo highway (coded to Macas, Morona Santiago), indigenous residents blocked the Macas-Puyo highway in a bridge that borders with Puyo province as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=no report]",0,1635799611,ECU
8612731,218,ECU1511,1511,"26 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,"South America",Ecuador,Guayas,Duran,,"Eloy Alfaro",-2.1689,-79.8341,1,"El Comercio (Ecuador)",National,"On 26 October 2021, in Eloy Alfaro, Guayas, members of the Independent National Front staged a demonstration near the National Unity bridge to support president Guillermo Lasso and the decision of fixing fuel prices and the labor reforms planned, and rejecting the CONAIE nationwide protests. [size=no report]",0,1635799611,ECU
8612734,218,ECU1521,1521,"26 October 2021",2021,1,Protests,"Protest with intervention","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador); Quechua Indigenous Group (Ecuador)",6,"Police Forces of Ecuador (2021-)",,1,16,"South America",Ecuador,Imbabura,Otavalo,,"Gonzalez Suarez",0.1788,-78.2022,1,"El Comercio (Ecuador)",National,"On 26 October 2021, in Gonzalez Suarez, Imbabura, indigenous members of the Kichwas/Quechuas of Northern Sierra Federation blocked the Pan American highway with tree trunks and branches to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. During the demonstration, police officers attempted to disperse the highway and arrested nine demonstrators. [size=no report]",0,1635799611,ECU
8612735,218,ECU1484,1484,"26 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Imbabura,Otavalo,,Otavalo,0.2346,-78.2625,1,"El Comercio (Ecuador)",National,"On 26 October 2021, in Otavalo, Imbabura, indigenous residents blocked the Pan American highway as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=no report]",0,1635799611,ECU
8612737,218,ECU1519,1519,"26 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","Labour Group (Ecuador)",6,,,0,60,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 26 October 2021, in Quito, Pichincha, more than 100 taxi cab drivers staged a motorcade from El Arbolito park towards the north-center of the city as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=more than 100]",0,1635799611,ECU
8612739,218,ECU1528,1528,"26 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Imbabura,Otavalo,,"San Agustin de Cajas",0.1543,-78.1989,1,"El Comercio (Ecuador)",National,"On 26 October 2021, in San Agustin de Cajas, Imbabura, indigenous residents blocked the Pan American highway with tree trunks and branches and as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=no report]",0,1635799611,ECU
8612740,218,ECU1508,1508,"26 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador); Labour Group (Ecuador)",6,,,0,60,"South America",Ecuador,Loja,Loja,,Loja,-3.9931,-79.2042,1,"El Comercio (Ecuador)",National,"On 26 October 2021, in Loja (Loja), taxi cab drivers marched towards the center of the city as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=no report]",0,1635799611,ECU
8612741,218,ECU1488,1488,"26 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Pichincha,Cayambe,,Cayambe,0.0408,-78.1452,1,"El Comercio (Ecuador)",National,"On 26 October 2021, in Cayambe, Pichincha, indigenous residents blocked several highways that cross the city as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=no report]",0,1635799611,ECU
8612742,218,ECU1514,1514,"26 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,"South America",Ecuador,Tungurahua,Ambato,,Ambato,-1.2491,-78.6168,1,"El Comercio (Ecuador)",National,"On 26 October 2021, in Ambato, Tungurahua, residents staged a demonstration in Cevallos park to support president Guillermo Lasso and the decision of fixing fuel prices and the labor reforms planned. They claimed that the economic recovery from the coronavirus pandemic will take time, which is why they reject the CONAIE nationwide protests against the measures. [size=no report]",0,1635799611,ECU
8612750,218,ECU1489,1489,"26 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Pichincha,"Pedro Moncayo",,Tabacundo,0.0482,-78.2216,1,"El Comercio (Ecuador)",National,"On 26 October 2021, in Tabacundo, Pichincha, indigenous residents blocked the Pan American highway as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=no report]",0,1635799611,ECU
8612751,218,ECU1491,1491,"26 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Tungurahua,Ambato,,"San Antonio de Quisapincha",-1.2341,-78.685,1,"El Comercio (Ecuador)",National,"On 26 October 2021, in San Antonio de Quisapincha, Tungurahua, at least 150 indigenous residents blocked the Ambato-Quisapincha highway as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=at least 150]",0,1635799611,ECU
8612752,218,ECU1492,1492,"26 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Tungurahua,Ambato,,Yatzaputzan,-1.313,-78.7877,1,"El Comercio (Ecuador)",National,"On 26 October 2021, in Yatzaputzan, Tungurahua, indigenous residents blocked the Ambato-Guaranda highway as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=no report]",0,1635799611,ECU
8612753,218,ECU1490,1490,"26 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Tungurahua,Ambato,,"San Antonio de Pasa",-1.2686,-78.7312,1,"El Comercio (Ecuador)",National,"On 26 October 2021, in San Antonio de Pasa, Tungurahua, indigenous residents blocked the Ambato-Pasa highway as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. The event was part of nationwide demonstrations called by the CONAIE. [size=no report]",0,1635799611,ECU
8821899,218,ECU1522,1522,"26 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","Labour Group (Ecuador)",6,,,0,60,"South America",Ecuador,Tungurahua,Ambato,,Ambato,-1.2491,-78.6168,1,"El Heraldo (Ecuador)",Subnational,"On 26 October 2021, in Ambato, Tungurahua, workers of the Municipal Company GIDSA staged a demonstration outside the local government offices to demand local authorities attention to their claims about a sanitary crisis in the city. They demanded better wages, biosafety equipment, and more vehicles for the waste collection fleet. [size=no report]",0,1644271369,ECU
8822001,218,ECU1517,1517,"25 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","Labour Group (Ecuador)",6,,,0,60,"South America",Ecuador,Manabi,Portoviejo,,Portoviejo,-1.0546,-80.4545,1,"El Universo (Ecuador)",National,"On 25 October 2021, in Portoviejo, Manabi, dozens of taxi cab drivers for Manabi province staged a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. [size=dozens]",0,1644271370,ECU
8822047,218,ECU1518,1518,"25 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","Labour Group (Ecuador)",6,,,0,60,"South America",Ecuador,Tungurahua,Ambato,,Ambato,-1.2491,-78.6168,1,"El Universo (Ecuador)",National,"On 25 October 2021, in Ambato, Tungurahua, dozens of taxi cab drivers marched through the center of the city as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. [size=dozens]",0,1644271370,ECU
8822171,218,ECU1516,1516,"25 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","Labour Group (Ecuador)",6,,,0,60,"South America",Ecuador,"El Oro",Machala,,Machala,-3.2586,-79.9605,1,"El Universo (Ecuador)",National,"On 25 October 2021, in Machala, El Oro, more than 2,000 taxi cab drivers marched through the city towards El Oro government as a demonstration to reject the increase of fuel prices after the government fixed the price higher than before. [size=more than 2,000]",0,1644271370,ECU
8604977,218,ECU1476,1476,"21 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","Health Workers (Ecuador)",6,,,0,60,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 21 October 2021, in Quito, Pichincha, unionized doctors, nurses and other health workers staged a demonstration outside the Ecuadorian Medical Federation (FME) offices to complain about the lack of medicine, permanent contracts, among another things. [size=no report]",0,1635188110,ECU
8605141,218,ECU1480,1480,"21 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,"South America",Ecuador,Chimborazo,Riobamba,,Riobamba,-1.671,-78.6471,1,"La Prensa Chimborazo",Subnational,"On 21 October 2021, in Riobamba, Chimborazo, residents of Cubijes parish staged a demonstration to demand the local government to continue with the planification of the construction of a water collector in their sector, instead of a potable water treatment plant. A week before, they had presented a constitutional protection of this topic, as they had suffered problems of sewage and water sanitation for decades. [size=no report]",0,1635188110,ECU
8604980,218,ECU1477,1477,"20 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 20 October 2021, in Quito, Pichincha, indigenous residents of the Amazon region and members of human rights organizations staged a demonstration to demand the Constitutional Court to establish a date for the audience process to aid the people affected by an oil spill in 2020. [size=no report]",0,1635188110,ECU
8604988,218,ECU1475,1475,"20 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","FUT: United Workers' Front; Labour Group (Ecuador)",6,,,0,60,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 20 October 2021, in Quito, Pichincha, hundreds of workers members of the United Workers' Front (FUT) marched from the Social Security offices towards the National Assembly as a demonstration to reject the Labor law proposed by the government. They called for a different law which they claim would benefit workers more than the law proposed by the government. [size=hundreds]",0,1635188110,ECU
8978235,218,ECU1461,1461,"20 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","CREO: Creating Opportunities (Ecuador)",6,,,0,60,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 20 October 2021, in Quito, Pichincha, residents marched from El Arbolito park towards Grande square as a demonstration to support president Guillermo Lasso (CREO) and against the demonstration planned by the United Workers' Front (FUT) happening later in the day against the Labor law proposed by the government. [size=no report]",0,1649110874,ECU
8604975,218,ECU1479,1479,"19 October 2021",2021,1,Protests,"Peaceful protest","Protesters (Ecuador)","Women (Ecuador)",6,,,0,60,"South America",Ecuador,Pastaza,Pastaza,,Puyo,-1.4837,-78.0026,1,"El Comercio (Ecuador)",National,"On 19 October 2021, in Puyo, Pastaza, human rights organization members and family members of a women who was killed by her partner staged a demonstration demanding justice on the case and the capture of the perpetrator, who is currently missing. The crime happened on 17 October. [size=no report]",0,1635188110,ECU
