data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
9378859,218,ECU2217,2217,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Napo,Archidona,,Mondayacu,-0.8308,-77.7736,1,"El Comercio (Ecuador)",National,"On 22 June 2022, in Mondayacu (Napo), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the Tena - Archidona highway as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9378860,218,ECU2208,2208,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Guayas,"El Triunfo",,"El Triunfo",-2.3322,-79.401,1,"El Comercio (Ecuador)",National,"On 22 June 2022, in El Triunfo (Guayas), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked highway near Huigra roundabout as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9378868,218,ECU2209,2209,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Guayas,Nobol,,Petrillo,-1.9692,-80.0121,1,"El Comercio (Ecuador)",National,"On 22 June 2022, in Petrillo (Guayas), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked Guayaquil - Daule highway as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9378869,218,ECU2210,2210,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Guayas,Naranjal,,Tamarindo,-2.6176,-79.4635,1,"El Comercio (Ecuador)",National,"On 22 June 2022, in Tamarindo (Guayas), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the Cuenca - Molleturo - Naranjal highway in the 105KM as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9378872,218,ECU2239,2239,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Pichincha,"Pedro Moncayo",,Tabacundo,0.0482,-78.2216,2,"El Comercio (Ecuador)",National,"On 22 June 2022, near Tabacundo (Pichincha), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked Tabacundo - Gema highway bifurcation as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9378877,218,ECU2222,2222,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Orellana,Orellana,,"Puerto Francisco de Orellana",-0.4665,-76.9872,2,"El Comercio (Ecuador)",National,"On 22 June 2022, near Puerto Francisco de Orellana (Orellana), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the Coca - Lago Agrio in 14KM and Coca - Dayuma highways, the last one near Coca river bridge in 40KM, as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9378879,218,ECU2219,2219,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Napo,Tena,,"Puerto Napo",-1.0429,-77.7938,2,"El Comercio (Ecuador)",National,"On 22 June 2022, near Puerto Napo (Napo), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the highway to Puyo in the 10KM and 23KM as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9378880,218,ECU2223,2223,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Pastaza,Arajuno,,Arajuno,-1.2323,-77.6873,2,"El Comercio (Ecuador)",National,"On 22 June 2022, near Arajuno (Pastaza), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the highway to Puyo in Vaca sector as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9378881,218,ECU2214,2214,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Imbabura,Otavalo,,Otavalo,0.2346,-78.2625,1,"El Comercio (Ecuador)",National,"On 22 June 2022, in Otavalo (Imbabura), for the second consecutive day, indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the highway to Selva Alegre on San Eloy and Gualsaqui sectors as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9378882,218,ECU2240,2240,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,"Santo Domingo de los Tsachilas","Santo Domingo",,Alluriquin,-0.3222,-78.9965,1,"El Comercio (Ecuador)",National,"On 22 June 2022, in Alluriquin (Santo Domingo), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the Aloag - Santo Domingo highway in the 78 KM as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9378886,218,ECU2225,2225,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Pastaza,Mera,,"Madre Tierra",-1.5424,-78.0339,1,"El Comercio (Ecuador)",National,"On 22 June 2022, in Madre Tierra (Pastaza), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the Banos - Puyo highway near Te Zulay sector as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9378887,218,ECU2215,2215,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Imbabura,Ibarra,,"San Miguel de Ibarra",0.3517,-78.1223,2,"El Comercio (Ecuador)",National,"On 22 June 2022, near San Miguel de Ibarra (Imbabura), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the highway to Atuntaqui as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9378896,218,ECU2243,2243,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Tungurahua,"San Pedro de Pelileo",,Pelileo,-1.3302,-78.5454,1,"El Comercio (Ecuador)",National,"On 22 June 2022, in Pelileo (Tungurahua), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked Pelileo - Banos highway in Guadalupe sector as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9378902,218,ECU2218,2218,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Napo,Archidona,,Narupa,-0.7312,-77.7847,1,"El Comercio (Ecuador)",National,"On 22 June 2022, in Narupa (Napo), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the Coca - Tena and Narupa - Loreto highways in Nocanqui sector as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9378905,218,ECU2226,2226,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Pastaza,"Santa Clara",,"Rey del Oriente",-1.2279,-77.8814,1,"El Comercio (Ecuador)",National,"On 22 June 2022, in Rey del Oriente (Pastaza), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the Puyo - Santa Clara - Tena highway as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9378906,218,ECU2237,2237,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,2,"El Comercio (Ecuador)",National,"On 22 June 2022, near Quito - Eugenio Espejo (Pichincha), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the Guayllabamba - Cusubamba and Guayllabamba - Calderon highways as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9378907,218,ECU2238,2238,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,2,"El Comercio (Ecuador)",National,"On 22 June 2022, near Quito - La Delicia (Pichincha), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the Calacali - Nanegalito highway in the 59KM as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9378909,218,ECU2220,2220,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Napo,Tena,,Tena,-0.9922,-77.8163,2,"El Comercio (Ecuador)",National,"On 22 June 2022, near Tena (Napo), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the highways to Loreto and Puyo as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9378914,218,ECU2221,2221,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Orellana,"La Joya de los Sachas",,Pimampiro,-0.3452,-76.8432,1,"El Comercio (Ecuador)",National,"On 22 June 2022, in Pimampiro (Orellana), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the Coca - Sacha highway in the 1KM as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9378921,218,ECU2230,2230,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Pichincha,Cayambe,,Cangahua,-0.0626,-78.1684,2,"El Comercio (Ecuador)",National,"On 22 June 2022, near Cangahua (Pichincha), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked Cusubamba - Cayambe and the entrance of Cangahua - Yaznan highways as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9378923,218,ECU2224,2224,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Pastaza,Pastaza,,Chuwitayo,-1.9093,-77.8135,2,"El Comercio (Ecuador)",National,"On 22 June 2022, near Chuwitayo (Pastaza), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the Puyo - Macas highway 51 and 65KM in Tsuraku, Yuu, Yantana, and Consuelo sectors as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9378930,218,ECU2229,2229,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Pichincha,Mejia,,Aloag,-0.4679,-78.5845,2,"El Comercio (Ecuador)",National,"On 22 June 2022, near Aloag (Pichincha), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked KM5 of the highway to Santo Domingo as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9378938,218,ECU2458,2458,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 22 June 2022, in Quito - Los Chillos (Pichincha), close to 5000 residents dressed in white marched through General Ruminahui highway as a demonstration to reject the current nation-wide demonstrations carried out by indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE). They demanded the CONAIE to stop violent acts, to let them work again and to implement a dialogue with the government. [size=close to 5000]",0,1656371437,ECU
9378940,218,ECU2244,2244,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Tungurahua,Ambato,,"San Isidro",-1.3204,-78.7673,1,"El Comercio (Ecuador)",National,"On 22 June 2022, in San Isidro (Tungurahua), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked Ambato - Guaranda highway as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9378943,218,ECU2459,2459,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 22 June 2022, in Quito - Eugenio Espejo (Pichincha), for the second consecutive day, residents staged a demonstration in Shyris Tribune to reject the current nation-wide demonstrations carried out by indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE). They demanded the CONAIE to stop violent acts, to let them work again and to implement a dialogue with the government. [size=no report]",0,1656371437,ECU
9378948,218,ECU2361,2361,"22 June 2022",2022,1,Riots,"Violent demonstration","Rioters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",5,"Police Forces of Ecuador (2021-)",,1,15,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 22 June 2022, in Quito - Eugenio Espejo (Pichincha), unknown individuals forcedly entered the General State Attorney offices destroyed the offices and took paperwork from inside the institution. This happened during the Confederation of Indigenous Nationalities of Ecuador (CONAIE) nation-wide demonstrations, but CONAIE leaders claimed that they were not part of their group and were people that had infiltrated the demonstrations. [size=no report]",0,1656371437,ECU
9378949,218,ECU2231,2231,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Pichincha,Mejia,,Chaupi,-0.602,-78.6428,1,"El Comercio (Ecuador)",National,"On 22 June 2022, in Chaupi (Pichincha), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the Machachi - Aloasi highway in Jambeli bridge as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9378950,218,ECU2245,2245,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Tungurahua,"Banos de Agua Santa",,Ulba,-1.3956,-78.3959,1,"El Comercio (Ecuador)",National,"On 22 June 2022, in Ulba (Tungurahua), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the Banos - Puyo highway as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9378955,218,ECU2242,2242,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Tungurahua,Ambato,,Ambato,-1.2491,-78.6168,2,"El Comercio (Ecuador)",National,"On 22 June 2022, near Ambato (Tungurahua), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the Ambato - Pelileo highway as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9378959,218,ECU2435,2435,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador); Farmers (Ecuador)",6,,,0,60,"South America",Ecuador,Tungurahua,Tisaleo,,Tisaleo,-1.349,-78.6685,1,"El Comercio (Ecuador)",National,"On 22 June 2022, in Tisaleo (Tungurahua), more than 300 farmers and indigenous residents took control of the electricity sub-station demanding the workers to switch off electricity services in the sector. This was part of he Confederation of Indigenous Nationalities of Ecuador (CONAIE) nation-wide demonstrations carried out for ten consecutive days. [size=more than 300]",0,1656371437,ECU
9378966,218,ECU2216,2216,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Manabi,"Puerto Lopez",,"Agua Blanca",-1.5307,-80.7409,1,"El Diario (Ecuador)",Subnational,"On 22 June 2022, in Agua Blanca (Manabi), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the highway that leads to the city as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9378967,218,ECU2241,2241,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,"Santo Domingo de los Tsachilas","Santo Domingo",,"Santo Domingo de los Colorados",-0.2531,-79.1754,2,"El Diario (Ecuador)",National,"On 22 June 2022, near Santo Domingo de los Colorados (Santo Domingo de los Tsachilas), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the Quninde - Cube - El Mirador - El Vergel highway as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9378983,218,ECU2434,2434,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador); Farmers (Ecuador)",6,,,0,60,"South America",Ecuador,Tungurahua,Ambato,,Ambato,-1.2491,-78.6168,1,"El Heraldo (Ecuador)",Subnational,"On 22 June 2022, in Ambato (Tungurahua), indigenous citizens and farmers supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) took control of the Tungurahua government offices as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9379037,218,ECU2236,2236,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Universo (Ecuador)",National,"On 22 June 2022, in Quito - Manuela Saenz (Pichincha), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked several streets in the center of the city, including Guayaquil, Bolivar, Garcia Moreno and Venezuela, among other streets as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9379038,218,ECU2204,2204,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Esmeraldas,Quininde,,"Rosa Zarate",0.3278,-79.4741,2,"El Universo (Ecuador)",National,"On 22 June 2022, near Rosa Zarate (Esmeraldas), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the Esmeraldas - Quninde highway in the 70KM near El Mirador sector as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9379044,218,ECU2213,2213,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Imbabura,Ibarra,,Lita,0.8704,-78.4503,1,"El Universo (Ecuador)",National,"On 22 June 2022, in Lita (Imbabura), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the San Lorenzo - Esmeraldas highway as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9379045,218,ECU2232,2232,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Universo (Ecuador)",National,"On 22 June 2022, in Quito - Eloy Alfaro (Pichincha), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked streets in several sectors, including La Argelia, San Martin, Ludoteca, and others as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9379047,218,ECU2235,2235,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Universo (Ecuador)",National,"On 22 June 2022, in Quito - Calderon (Pichincha), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked several highways including the North Pan-American highway as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for ten consecutive days. [size=no report]",0,1656371437,ECU
9379049,218,ECU2448,2448,"22 June 2022",2022,1,Protests,"Peaceful protest","Protesters (Ecuador)","Labour Group (Ecuador)",6,,,0,60,"South America",Ecuador,Azuay,Cuenca,,Cuenca,-2.9006,-79.0045,1,"El Universo (Ecuador)",National,"On 22 June 2022, in Cuenca (Azuay), managers and workers of different industries located in the Industrial Park sector marched through the city as a demonstration to reject the current nation-wide demonstrations carried out by indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE). They demanded the CONAIE to stop violent acts, to let them work again and to implement a dialogue with the government. [size=no report]",0,1656371437,ECU
